source,target,score,edge_type
4600,8398,,ingr-fcomp
4600,8194,,ingr-fcomp
4600,7450,,ingr-fcomp
4600,7175,,ingr-fcomp
4600,7139,,ingr-fcomp
4600,7753,,ingr-fcomp
4600,8433,,ingr-fcomp
4600,7826,,ingr-fcomp
4600,7226,,ingr-fcomp
4600,7347,,ingr-fcomp
4600,7299,,ingr-fcomp
4600,7214,,ingr-fcomp
4600,8377,,ingr-fcomp
4600,8351,,ingr-fcomp
4600,7166,,ingr-fcomp
4600,7151,,ingr-fcomp
4600,7188,,ingr-fcomp
4600,7587,,ingr-fcomp
4600,7283,,ingr-fcomp
4600,8441,,ingr-fcomp
4600,7438,,ingr-fcomp
4600,7821,,ingr-fcomp
4600,7204,,ingr-fcomp
4600,7635,,ingr-fcomp
4600,7630,,ingr-fcomp
4600,7202,,ingr-fcomp
4600,7137,,ingr-fcomp
4600,8431,,ingr-fcomp
4600,7455,,ingr-fcomp
4600,7178,,ingr-fcomp
4600,7373,,ingr-fcomp
4600,8223,,ingr-fcomp
4600,7107,,ingr-fcomp
4600,7817,,ingr-fcomp
4600,8583,,ingr-fcomp
4600,7482,,ingr-fcomp
4600,7296,,ingr-fcomp
4600,7883,,ingr-fcomp
4600,7142,,ingr-fcomp
4600,8521,,ingr-fcomp
4600,7624,,ingr-fcomp
4600,7684,,ingr-fcomp
4600,8329,,ingr-fcomp
4600,7489,,ingr-fcomp
4600,8239,,ingr-fcomp
4600,8268,,ingr-fcomp
4600,7194,,ingr-fcomp
4600,7116,,ingr-fcomp
4600,7859,,ingr-fcomp
4600,7189,,ingr-fcomp
4600,7292,,ingr-fcomp
4600,7626,,ingr-fcomp
4600,7170,,ingr-fcomp
4600,7513,,ingr-fcomp
4600,8224,,ingr-fcomp
4600,8358,,ingr-fcomp
4600,7374,,ingr-fcomp
4600,8202,,ingr-fcomp
4600,8569,,ingr-fcomp
4600,7153,,ingr-fcomp
4600,7372,,ingr-fcomp
4600,7221,,ingr-fcomp
4600,7341,,ingr-fcomp
4600,7816,,ingr-fcomp
4600,7429,,ingr-fcomp
4600,7651,,ingr-fcomp
4600,7115,,ingr-fcomp
4600,7822,,ingr-fcomp
4600,7865,,ingr-fcomp
4600,7248,,ingr-fcomp
4600,7469,,ingr-fcomp
4600,7145,,ingr-fcomp
4600,7554,,ingr-fcomp
4600,7912,,ingr-fcomp
4600,8315,,ingr-fcomp
4600,7109,,ingr-fcomp
4600,7123,,ingr-fcomp
4600,8220,,ingr-fcomp
4600,8381,,ingr-fcomp
4600,8378,,ingr-fcomp
4600,7857,,ingr-fcomp
4600,7645,,ingr-fcomp
4600,8446,,ingr-fcomp
4600,8498,,ingr-fcomp
4600,7402,,ingr-fcomp
4600,7344,,ingr-fcomp
4600,7453,,ingr-fcomp
4600,7474,,ingr-fcomp
4600,7287,,ingr-fcomp
4600,8302,,ingr-fcomp
4600,7594,,ingr-fcomp
4600,7598,,ingr-fcomp
4600,7442,,ingr-fcomp
4600,7653,,ingr-fcomp
4600,7620,,ingr-fcomp
4600,7243,,ingr-fcomp
4600,7432,,ingr-fcomp
4600,7171,,ingr-fcomp
4600,8330,,ingr-fcomp
4600,7583,,ingr-fcomp
4600,8221,,ingr-fcomp
1069,7364,,ingr-fcomp
1069,7760,,ingr-fcomp
1069,7736,,ingr-fcomp
1069,7697,,ingr-fcomp
1069,7609,,ingr-fcomp
1069,8647,,ingr-fcomp
1069,8156,,ingr-fcomp
1069,7321,,ingr-fcomp
1069,7518,,ingr-fcomp
1069,7263,,ingr-fcomp
1069,7366,,ingr-fcomp
1069,7245,,ingr-fcomp
1069,7641,,ingr-fcomp
1069,7163,,ingr-fcomp
1069,7980,,ingr-fcomp
1069,7250,,ingr-fcomp
1069,7580,,ingr-fcomp
1069,7249,,ingr-fcomp
1069,7652,,ingr-fcomp
1069,7599,,ingr-fcomp
1069,7150,,ingr-fcomp
1069,7640,,ingr-fcomp
1069,8106,,ingr-fcomp
1069,7403,,ingr-fcomp
1069,7422,,ingr-fcomp
1069,7424,,ingr-fcomp
1069,7143,,ingr-fcomp
1069,7198,,ingr-fcomp
1069,7428,,ingr-fcomp
1069,7329,,ingr-fcomp
1069,7517,,ingr-fcomp
1069,7390,,ingr-fcomp
1069,7490,,ingr-fcomp
1069,7551,,ingr-fcomp
1069,7711,,ingr-fcomp
1069,7818,,ingr-fcomp
1069,8527,,ingr-fcomp
1069,7916,,ingr-fcomp
1069,7452,,ingr-fcomp
1069,7466,,ingr-fcomp
1069,7618,,ingr-fcomp
1069,7356,,ingr-fcomp
1069,7242,,ingr-fcomp
1069,8346,,ingr-fcomp
1069,8528,,ingr-fcomp
1069,7161,,ingr-fcomp
1069,7644,,ingr-fcomp
1069,8497,,ingr-fcomp
1069,7669,,ingr-fcomp
1069,7423,,ingr-fcomp
1069,7134,,ingr-fcomp
1069,7140,,ingr-fcomp
1069,7200,,ingr-fcomp
1069,7302,,ingr-fcomp
1069,7183,,ingr-fcomp
1069,7611,,ingr-fcomp
1069,7596,,ingr-fcomp
1069,7168,,ingr-fcomp
1069,7719,,ingr-fcomp
1069,7608,,ingr-fcomp
1069,8022,,ingr-fcomp
1069,7421,,ingr-fcomp
1069,7486,,ingr-fcomp
1069,8312,,ingr-fcomp
1069,7174,,ingr-fcomp
1069,7365,,ingr-fcomp
1069,7410,,ingr-fcomp
1069,8352,,ingr-fcomp
1069,7467,,ingr-fcomp
1069,7335,,ingr-fcomp
1069,7690,,ingr-fcomp
1069,7167,,ingr-fcomp
1069,7246,,ingr-fcomp
1069,7367,,ingr-fcomp
1069,7295,,ingr-fcomp
1069,7976,,ingr-fcomp
1069,7338,,ingr-fcomp
1069,8388,,ingr-fcomp
1069,7360,,ingr-fcomp
1069,7298,,ingr-fcomp
1069,7413,,ingr-fcomp
1069,7726,,ingr-fcomp
1069,7222,,ingr-fcomp
1069,7826,,ingr-fcomp
1069,7538,,ingr-fcomp
1069,7347,,ingr-fcomp
1069,7114,,ingr-fcomp
1069,7730,,ingr-fcomp
1069,7166,,ingr-fcomp
1069,8373,,ingr-fcomp
1069,7202,,ingr-fcomp
1069,7110,,ingr-fcomp
1069,7137,,ingr-fcomp
1069,7817,,ingr-fcomp
1069,7296,,ingr-fcomp
1069,7142,,ingr-fcomp
1069,7814,,ingr-fcomp
1069,8585,,ingr-fcomp
1069,8292,,ingr-fcomp
1069,7489,,ingr-fcomp
1069,7194,,ingr-fcomp
1069,7303,,ingr-fcomp
1069,7986,,ingr-fcomp
1069,7293,,ingr-fcomp
1069,7170,,ingr-fcomp
1069,7297,,ingr-fcomp
1069,7144,,ingr-fcomp
1069,7372,,ingr-fcomp
1069,7115,,ingr-fcomp
1069,7537,,ingr-fcomp
1069,7822,,ingr-fcomp
1069,7145,,ingr-fcomp
1069,7929,,ingr-fcomp
1069,7132,,ingr-fcomp
1069,7353,,ingr-fcomp
1069,7109,,ingr-fcomp
1069,7809,,ingr-fcomp
1069,7344,,ingr-fcomp
1069,7595,,ingr-fcomp
1069,7575,,ingr-fcomp
1069,8306,,ingr-fcomp
1069,7621,,ingr-fcomp
1069,7665,,ingr-fcomp
1069,7243,,ingr-fcomp
1069,7432,,ingr-fcomp
1069,8330,,ingr-fcomp
1069,7583,,ingr-fcomp
1069,8531,,ingr-fcomp
6441,7364,,ingr-fcomp
6441,7760,,ingr-fcomp
6441,7129,,ingr-fcomp
6441,8119,,ingr-fcomp
6441,7291,,ingr-fcomp
6441,8427,,ingr-fcomp
6441,7518,,ingr-fcomp
6441,7281,,ingr-fcomp
6441,8612,,ingr-fcomp
6441,8311,,ingr-fcomp
6441,7348,,ingr-fcomp
6441,7245,,ingr-fcomp
6441,8327,,ingr-fcomp
6441,8168,,ingr-fcomp
6441,7983,,ingr-fcomp
6441,7463,,ingr-fcomp
6441,7576,,ingr-fcomp
6441,7641,,ingr-fcomp
6441,7163,,ingr-fcomp
6441,7351,,ingr-fcomp
6441,8305,,ingr-fcomp
6441,7250,,ingr-fcomp
6441,7721,,ingr-fcomp
6441,8195,,ingr-fcomp
6441,7249,,ingr-fcomp
6441,7652,,ingr-fcomp
6441,7839,,ingr-fcomp
6441,7223,,ingr-fcomp
6441,8543,,ingr-fcomp
6441,7106,,ingr-fcomp
6441,8074,,ingr-fcomp
6441,7640,,ingr-fcomp
6441,7520,,ingr-fcomp
6441,8019,,ingr-fcomp
6441,8384,,ingr-fcomp
6441,7974,,ingr-fcomp
6441,8453,,ingr-fcomp
6441,7403,,ingr-fcomp
6441,7157,,ingr-fcomp
6441,7424,,ingr-fcomp
6441,7610,,ingr-fcomp
6441,8547,,ingr-fcomp
6441,8409,,ingr-fcomp
6441,8586,,ingr-fcomp
6441,7117,,ingr-fcomp
6441,7119,,ingr-fcomp
6441,7138,,ingr-fcomp
6441,8425,,ingr-fcomp
6441,7597,,ingr-fcomp
6441,8203,,ingr-fcomp
6441,7186,,ingr-fcomp
6441,8334,,ingr-fcomp
6441,7938,,ingr-fcomp
6441,8196,,ingr-fcomp
6441,8310,,ingr-fcomp
6441,7457,,ingr-fcomp
6441,8326,,ingr-fcomp
6441,7711,,ingr-fcomp
6441,7380,,ingr-fcomp
6441,7228,,ingr-fcomp
6441,7928,,ingr-fcomp
6441,7342,,ingr-fcomp
6441,7888,,ingr-fcomp
6441,7154,,ingr-fcomp
6441,7603,,ingr-fcomp
6441,8235,,ingr-fcomp
6441,7208,,ingr-fcomp
6441,7396,,ingr-fcomp
6441,7452,,ingr-fcomp
6441,7155,,ingr-fcomp
6441,8040,,ingr-fcomp
6441,7732,,ingr-fcomp
6441,7388,,ingr-fcomp
6441,7786,,ingr-fcomp
6441,8391,,ingr-fcomp
6441,7483,,ingr-fcomp
6441,8551,,ingr-fcomp
6441,8222,,ingr-fcomp
6441,8346,,ingr-fcomp
6441,8528,,ingr-fcomp
6441,7225,,ingr-fcomp
6441,7559,,ingr-fcomp
6441,7471,,ingr-fcomp
6441,7161,,ingr-fcomp
6441,7644,,ingr-fcomp
6441,8497,,ingr-fcomp
6441,7423,,ingr-fcomp
6441,7134,,ingr-fcomp
6441,7140,,ingr-fcomp
6441,7200,,ingr-fcomp
6441,7553,,ingr-fcomp
6441,8155,,ingr-fcomp
6441,8360,,ingr-fcomp
6441,7183,,ingr-fcomp
6441,7611,,ingr-fcomp
6441,7313,,ingr-fcomp
6441,7968,,ingr-fcomp
6441,8333,,ingr-fcomp
6441,8380,,ingr-fcomp
6441,7678,,ingr-fcomp
6441,7596,,ingr-fcomp
6441,8437,,ingr-fcomp
6441,7165,,ingr-fcomp
6441,7682,,ingr-fcomp
6441,7377,,ingr-fcomp
6441,7496,,ingr-fcomp
6441,7152,,ingr-fcomp
6441,7503,,ingr-fcomp
6441,7560,,ingr-fcomp
6441,7421,,ingr-fcomp
6441,7853,,ingr-fcomp
6441,8646,,ingr-fcomp
6441,8312,,ingr-fcomp
6441,8339,,ingr-fcomp
6441,7174,,ingr-fcomp
6441,7319,,ingr-fcomp
6441,7120,,ingr-fcomp
6441,7467,,ingr-fcomp
6441,7439,,ingr-fcomp
6441,7335,,ingr-fcomp
6441,8387,,ingr-fcomp
6441,7479,,ingr-fcomp
6441,7268,,ingr-fcomp
6441,7167,,ingr-fcomp
6441,7246,,ingr-fcomp
6441,7379,,ingr-fcomp
6441,8192,,ingr-fcomp
6441,7405,,ingr-fcomp
6441,7825,,ingr-fcomp
6441,8332,,ingr-fcomp
6441,8300,,ingr-fcomp
6441,7465,,ingr-fcomp
6441,8018,,ingr-fcomp
6441,8388,,ingr-fcomp
6441,7316,,ingr-fcomp
6441,7417,,ingr-fcomp
6441,8308,,ingr-fcomp
6441,7212,,ingr-fcomp
6441,7462,,ingr-fcomp
6441,7502,,ingr-fcomp
6441,7147,,ingr-fcomp
6441,7720,,ingr-fcomp
6441,7614,,ingr-fcomp
6441,7838,,ingr-fcomp
6441,7133,,ingr-fcomp
6441,7975,,ingr-fcomp
6441,7607,,ingr-fcomp
6441,8469,,ingr-fcomp
6441,7264,,ingr-fcomp
6441,7990,,ingr-fcomp
6441,7350,,ingr-fcomp
6441,8118,,ingr-fcomp
6441,8375,,ingr-fcomp
6441,7726,,ingr-fcomp
6441,7722,,ingr-fcomp
6441,7222,,ingr-fcomp
6441,8194,,ingr-fcomp
6441,7359,,ingr-fcomp
6441,7139,,ingr-fcomp
6441,8499,,ingr-fcomp
6441,7175,,ingr-fcomp
6441,7826,,ingr-fcomp
6441,8433,,ingr-fcomp
6441,7226,,ingr-fcomp
6441,8356,,ingr-fcomp
6441,7730,,ingr-fcomp
6441,8377,,ingr-fcomp
6441,7676,,ingr-fcomp
6441,8351,,ingr-fcomp
6441,7166,,ingr-fcomp
6441,7151,,ingr-fcomp
6441,7188,,ingr-fcomp
6441,8112,,ingr-fcomp
6441,8373,,ingr-fcomp
6441,8441,,ingr-fcomp
6441,8479,,ingr-fcomp
6441,7204,,ingr-fcomp
6441,7431,,ingr-fcomp
6441,7137,,ingr-fcomp
6441,8431,,ingr-fcomp
6441,7455,,ingr-fcomp
6441,8566,,ingr-fcomp
6441,7602,,ingr-fcomp
6441,7178,,ingr-fcomp
6441,8223,,ingr-fcomp
6441,7817,,ingr-fcomp
6441,7107,,ingr-fcomp
6441,7482,,ingr-fcomp
6441,7564,,ingr-fcomp
6441,7142,,ingr-fcomp
6441,8521,,ingr-fcomp
6441,8564,,ingr-fcomp
6441,8329,,ingr-fcomp
6441,8439,,ingr-fcomp
6441,8037,,ingr-fcomp
6441,7991,,ingr-fcomp
6441,8085,,ingr-fcomp
6441,8219,,ingr-fcomp
6441,7303,,ingr-fcomp
6441,7672,,ingr-fcomp
6441,7634,,ingr-fcomp
6441,7859,,ingr-fcomp
6441,7480,,ingr-fcomp
6441,8421,,ingr-fcomp
6441,7292,,ingr-fcomp
6441,7293,,ingr-fcomp
6441,7904,,ingr-fcomp
6441,7593,,ingr-fcomp
6441,7170,,ingr-fcomp
6441,7513,,ingr-fcomp
6441,8426,,ingr-fcomp
6441,8224,,ingr-fcomp
6441,8422,,ingr-fcomp
6441,7731,,ingr-fcomp
6441,7144,,ingr-fcomp
6441,8202,,ingr-fcomp
6441,7738,,ingr-fcomp
6441,8509,,ingr-fcomp
6441,8358,,ingr-fcomp
6441,7374,,ingr-fcomp
6441,7153,,ingr-fcomp
6441,8304,,ingr-fcomp
6441,7372,,ingr-fcomp
6441,7221,,ingr-fcomp
6441,7429,,ingr-fcomp
6441,7252,,ingr-fcomp
6441,7345,,ingr-fcomp
6441,7115,,ingr-fcomp
6441,7531,,ingr-fcomp
6441,7651,,ingr-fcomp
6441,7158,,ingr-fcomp
6441,7822,,ingr-fcomp
6441,7145,,ingr-fcomp
6441,7248,,ingr-fcomp
6441,7759,,ingr-fcomp
6441,7132,,ingr-fcomp
6441,7674,,ingr-fcomp
6441,8424,,ingr-fcomp
6441,8412,,ingr-fcomp
6441,7912,,ingr-fcomp
6441,8315,,ingr-fcomp
6441,7353,,ingr-fcomp
6441,7109,,ingr-fcomp
6441,7123,,ingr-fcomp
6441,8220,,ingr-fcomp
6441,8381,,ingr-fcomp
6441,8378,,ingr-fcomp
6441,7645,,ingr-fcomp
6441,7344,,ingr-fcomp
6441,7453,,ingr-fcomp
6441,7575,,ingr-fcomp
6441,7275,,ingr-fcomp
6441,8420,,ingr-fcomp
6441,7474,,ingr-fcomp
6441,8626,,ingr-fcomp
6441,8454,,ingr-fcomp
6441,7289,,ingr-fcomp
6441,7130,,ingr-fcomp
6441,7696,,ingr-fcomp
6441,8403,,ingr-fcomp
6441,8302,,ingr-fcomp
6441,7598,,ingr-fcomp
6441,7442,,ingr-fcomp
6441,7243,,ingr-fcomp
6441,7432,,ingr-fcomp
6441,7171,,ingr-fcomp
6441,8330,,ingr-fcomp
6441,8430,,ingr-fcomp
6441,7583,,ingr-fcomp
6441,8221,,ingr-fcomp
6441,7385,,ingr-fcomp
3489,7129,,ingr-fcomp
3489,8119,,ingr-fcomp
3489,7291,,ingr-fcomp
3489,7518,,ingr-fcomp
3489,7281,,ingr-fcomp
3489,8311,,ingr-fcomp
3489,7576,,ingr-fcomp
3489,8305,,ingr-fcomp
3489,8195,,ingr-fcomp
3489,7652,,ingr-fcomp
3489,7839,,ingr-fcomp
3489,7223,,ingr-fcomp
3489,8543,,ingr-fcomp
3489,7106,,ingr-fcomp
3489,8074,,ingr-fcomp
3489,8384,,ingr-fcomp
3489,7974,,ingr-fcomp
3489,7403,,ingr-fcomp
3489,7565,,ingr-fcomp
3489,7157,,ingr-fcomp
3489,8409,,ingr-fcomp
3489,7172,,ingr-fcomp
3489,7117,,ingr-fcomp
3489,7119,,ingr-fcomp
3489,7517,,ingr-fcomp
3489,8203,,ingr-fcomp
3489,7186,,ingr-fcomp
3489,8334,,ingr-fcomp
3489,8196,,ingr-fcomp
3489,7228,,ingr-fcomp
3489,7154,,ingr-fcomp
3489,7208,,ingr-fcomp
3489,8040,,ingr-fcomp
3489,7786,,ingr-fcomp
3489,7225,,ingr-fcomp
3489,8346,,ingr-fcomp
3489,7559,,ingr-fcomp
3489,7471,,ingr-fcomp
3489,8497,,ingr-fcomp
3489,7423,,ingr-fcomp
3489,7134,,ingr-fcomp
3489,7183,,ingr-fcomp
3489,8380,,ingr-fcomp
3489,8437,,ingr-fcomp
3489,7358,,ingr-fcomp
3489,7682,,ingr-fcomp
3489,7377,,ingr-fcomp
3489,7152,,ingr-fcomp
3489,8339,,ingr-fcomp
3489,7120,,ingr-fcomp
3489,7335,,ingr-fcomp
3489,7167,,ingr-fcomp
3489,7246,,ingr-fcomp
3489,8192,,ingr-fcomp
3489,8332,,ingr-fcomp
3489,8300,,ingr-fcomp
3489,8308,,ingr-fcomp
3489,7502,,ingr-fcomp
3489,7462,,ingr-fcomp
3489,7264,,ingr-fcomp
3489,7722,,ingr-fcomp
3489,7222,,ingr-fcomp
3489,8194,,ingr-fcomp
3489,7175,,ingr-fcomp
3489,7139,,ingr-fcomp
3489,8433,,ingr-fcomp
3489,8377,,ingr-fcomp
3489,7166,,ingr-fcomp
3489,7151,,ingr-fcomp
3489,7188,,ingr-fcomp
3489,7561,,ingr-fcomp
3489,8441,,ingr-fcomp
3489,8431,,ingr-fcomp
3489,7178,,ingr-fcomp
3489,7107,,ingr-fcomp
3489,7482,,ingr-fcomp
3489,7817,,ingr-fcomp
3489,7142,,ingr-fcomp
3489,8521,,ingr-fcomp
3489,8329,,ingr-fcomp
3489,8239,,ingr-fcomp
3489,7859,,ingr-fcomp
3489,7292,,ingr-fcomp
3489,7170,,ingr-fcomp
3489,7513,,ingr-fcomp
3489,7374,,ingr-fcomp
3489,8202,,ingr-fcomp
3489,7577,,ingr-fcomp
3489,7153,,ingr-fcomp
3489,7221,,ingr-fcomp
3489,7429,,ingr-fcomp
3489,7651,,ingr-fcomp
3489,7115,,ingr-fcomp
3489,7248,,ingr-fcomp
3489,7145,,ingr-fcomp
3489,7912,,ingr-fcomp
3489,8315,,ingr-fcomp
3489,7109,,ingr-fcomp
3489,8220,,ingr-fcomp
3489,8381,,ingr-fcomp
3489,8378,,ingr-fcomp
3489,7474,,ingr-fcomp
3489,7995,,ingr-fcomp
3489,8302,,ingr-fcomp
3489,7171,,ingr-fcomp
3489,7583,,ingr-fcomp
3489,8221,,ingr-fcomp
163,7482,,ingr-fcomp
163,8019,,ingr-fcomp
163,7496,,ingr-fcomp
163,7114,,ingr-fcomp
163,7148,,ingr-fcomp
163,7249,,ingr-fcomp
163,7990,,ingr-fcomp
163,8018,,ingr-fcomp
163,7159,,ingr-fcomp
163,8118,,ingr-fcomp
163,7171,,ingr-fcomp
163,7332,,ingr-fcomp
163,7247,,ingr-fcomp
163,7991,,ingr-fcomp
163,7297,,ingr-fcomp
163,8634,,ingr-fcomp
6035,7129,,ingr-fcomp
6035,8119,,ingr-fcomp
6035,7291,,ingr-fcomp
6035,7518,,ingr-fcomp
6035,7281,,ingr-fcomp
6035,8311,,ingr-fcomp
6035,7576,,ingr-fcomp
6035,8305,,ingr-fcomp
6035,8195,,ingr-fcomp
6035,7839,,ingr-fcomp
6035,7223,,ingr-fcomp
6035,8543,,ingr-fcomp
6035,7106,,ingr-fcomp
6035,8074,,ingr-fcomp
6035,8384,,ingr-fcomp
6035,7157,,ingr-fcomp
6035,8409,,ingr-fcomp
6035,7117,,ingr-fcomp
6035,7119,,ingr-fcomp
6035,8203,,ingr-fcomp
6035,7186,,ingr-fcomp
6035,8334,,ingr-fcomp
6035,8196,,ingr-fcomp
6035,7228,,ingr-fcomp
6035,7154,,ingr-fcomp
6035,7208,,ingr-fcomp
6035,8040,,ingr-fcomp
6035,7786,,ingr-fcomp
6035,7225,,ingr-fcomp
6035,8346,,ingr-fcomp
6035,7559,,ingr-fcomp
6035,7471,,ingr-fcomp
6035,8497,,ingr-fcomp
6035,7423,,ingr-fcomp
6035,7134,,ingr-fcomp
6035,7183,,ingr-fcomp
6035,8380,,ingr-fcomp
6035,8437,,ingr-fcomp
6035,7682,,ingr-fcomp
6035,7377,,ingr-fcomp
6035,7152,,ingr-fcomp
6035,8339,,ingr-fcomp
6035,7120,,ingr-fcomp
6035,7335,,ingr-fcomp
6035,7167,,ingr-fcomp
6035,7246,,ingr-fcomp
6035,8192,,ingr-fcomp
6035,8332,,ingr-fcomp
6035,8300,,ingr-fcomp
6035,8308,,ingr-fcomp
6035,7502,,ingr-fcomp
6035,7462,,ingr-fcomp
6035,7264,,ingr-fcomp
6035,7722,,ingr-fcomp
6035,7222,,ingr-fcomp
6035,8194,,ingr-fcomp
6035,7175,,ingr-fcomp
6035,7139,,ingr-fcomp
6035,8433,,ingr-fcomp
6035,8377,,ingr-fcomp
6035,7166,,ingr-fcomp
6035,7151,,ingr-fcomp
6035,7188,,ingr-fcomp
6035,8441,,ingr-fcomp
6035,8431,,ingr-fcomp
6035,7178,,ingr-fcomp
6035,7107,,ingr-fcomp
6035,7482,,ingr-fcomp
6035,7817,,ingr-fcomp
6035,7142,,ingr-fcomp
6035,8521,,ingr-fcomp
6035,8329,,ingr-fcomp
6035,7859,,ingr-fcomp
6035,7292,,ingr-fcomp
6035,7513,,ingr-fcomp
6035,7374,,ingr-fcomp
6035,8202,,ingr-fcomp
6035,7153,,ingr-fcomp
6035,7221,,ingr-fcomp
6035,7429,,ingr-fcomp
6035,7651,,ingr-fcomp
6035,7115,,ingr-fcomp
6035,7248,,ingr-fcomp
6035,7145,,ingr-fcomp
6035,7912,,ingr-fcomp
6035,8315,,ingr-fcomp
6035,7109,,ingr-fcomp
6035,8220,,ingr-fcomp
6035,8381,,ingr-fcomp
6035,8378,,ingr-fcomp
6035,7474,,ingr-fcomp
6035,8302,,ingr-fcomp
6035,7583,,ingr-fcomp
6035,8221,,ingr-fcomp
547,7129,,ingr-fcomp
547,7267,,ingr-fcomp
547,7281,,ingr-fcomp
547,7463,,ingr-fcomp
547,7576,,ingr-fcomp
547,8305,,ingr-fcomp
547,8195,,ingr-fcomp
547,7839,,ingr-fcomp
547,7223,,ingr-fcomp
547,8019,,ingr-fcomp
547,8453,,ingr-fcomp
547,7157,,ingr-fcomp
547,8409,,ingr-fcomp
547,7117,,ingr-fcomp
547,7119,,ingr-fcomp
547,8203,,ingr-fcomp
547,7186,,ingr-fcomp
547,7711,,ingr-fcomp
547,7481,,ingr-fcomp
547,7208,,ingr-fcomp
547,7648,,ingr-fcomp
547,7556,,ingr-fcomp
547,8391,,ingr-fcomp
547,7225,,ingr-fcomp
547,7559,,ingr-fcomp
547,7461,,ingr-fcomp
547,7471,,ingr-fcomp
547,7161,,ingr-fcomp
547,7140,,ingr-fcomp
547,7134,,ingr-fcomp
547,7183,,ingr-fcomp
547,8380,,ingr-fcomp
547,8437,,ingr-fcomp
547,7682,,ingr-fcomp
547,7152,,ingr-fcomp
547,8339,,ingr-fcomp
547,8312,,ingr-fcomp
547,8213,,ingr-fcomp
547,7120,,ingr-fcomp
547,7335,,ingr-fcomp
547,7266,,ingr-fcomp
547,7192,,ingr-fcomp
547,7167,,ingr-fcomp
547,8332,,ingr-fcomp
547,8300,,ingr-fcomp
547,8018,,ingr-fcomp
547,8388,,ingr-fcomp
547,8308,,ingr-fcomp
547,7462,,ingr-fcomp
547,7264,,ingr-fcomp
547,7990,,ingr-fcomp
547,7607,,ingr-fcomp
547,8118,,ingr-fcomp
547,7222,,ingr-fcomp
547,8194,,ingr-fcomp
547,7175,,ingr-fcomp
547,8433,,ingr-fcomp
547,8377,,ingr-fcomp
547,8511,,ingr-fcomp
547,7166,,ingr-fcomp
547,8441,,ingr-fcomp
547,7602,,ingr-fcomp
547,7178,,ingr-fcomp
547,7107,,ingr-fcomp
547,7817,,ingr-fcomp
547,7142,,ingr-fcomp
547,7489,,ingr-fcomp
547,7593,,ingr-fcomp
547,7513,,ingr-fcomp
547,7374,,ingr-fcomp
547,8202,,ingr-fcomp
547,7153,,ingr-fcomp
547,7221,,ingr-fcomp
547,7651,,ingr-fcomp
547,8316,,ingr-fcomp
547,7145,,ingr-fcomp
547,7205,,ingr-fcomp
547,8315,,ingr-fcomp
547,8220,,ingr-fcomp
547,8381,,ingr-fcomp
547,7402,,ingr-fcomp
547,7453,,ingr-fcomp
547,7474,,ingr-fcomp
547,7598,,ingr-fcomp
547,8330,,ingr-fcomp
547,8651,,ingr-fcomp
547,7808,,ingr-fcomp
547,7583,,ingr-fcomp
547,8221,,ingr-fcomp
547,8119,,ingr-fcomp
547,7291,,ingr-fcomp
547,7518,,ingr-fcomp
547,8311,,ingr-fcomp
547,8459,,ingr-fcomp
547,8596,,ingr-fcomp
547,8543,,ingr-fcomp
547,7106,,ingr-fcomp
547,8074,,ingr-fcomp
547,8384,,ingr-fcomp
547,7428,,ingr-fcomp
547,7756,,ingr-fcomp
547,8174,,ingr-fcomp
547,7390,,ingr-fcomp
547,8334,,ingr-fcomp
547,7490,,ingr-fcomp
547,8196,,ingr-fcomp
547,7228,,ingr-fcomp
547,7154,,ingr-fcomp
547,8383,,ingr-fcomp
547,8040,,ingr-fcomp
547,7786,,ingr-fcomp
547,7356,,ingr-fcomp
547,8346,,ingr-fcomp
547,7887,,ingr-fcomp
547,8497,,ingr-fcomp
547,7377,,ingr-fcomp
547,7496,,ingr-fcomp
547,7193,,ingr-fcomp
547,8192,,ingr-fcomp
547,7246,,ingr-fcomp
547,7316,,ingr-fcomp
547,7502,,ingr-fcomp
547,7975,,ingr-fcomp
547,8375,,ingr-fcomp
547,7722,,ingr-fcomp
547,8172,,ingr-fcomp
547,7139,,ingr-fcomp
547,7151,,ingr-fcomp
547,7188,,ingr-fcomp
547,7561,,ingr-fcomp
547,8413,,ingr-fcomp
547,7247,,ingr-fcomp
547,8431,,ingr-fcomp
547,7482,,ingr-fcomp
547,8521,,ingr-fcomp
547,8329,,ingr-fcomp
547,7991,,ingr-fcomp
547,7434,,ingr-fcomp
547,7859,,ingr-fcomp
547,7292,,ingr-fcomp
547,8212,,ingr-fcomp
547,7731,,ingr-fcomp
547,7816,,ingr-fcomp
547,7429,,ingr-fcomp
547,7252,,ingr-fcomp
547,7115,,ingr-fcomp
547,7248,,ingr-fcomp
547,7912,,ingr-fcomp
547,7109,,ingr-fcomp
547,8378,,ingr-fcomp
547,8302,,ingr-fcomp
547,7243,,ingr-fcomp
5579,7129,,ingr-fcomp
5579,7281,,ingr-fcomp
5579,8390,,ingr-fcomp
5579,7463,,ingr-fcomp
5579,7576,,ingr-fcomp
5579,8305,,ingr-fcomp
5579,8195,,ingr-fcomp
5579,7839,,ingr-fcomp
5579,7223,,ingr-fcomp
5579,7572,,ingr-fcomp
5579,7157,,ingr-fcomp
5579,8409,,ingr-fcomp
5579,7117,,ingr-fcomp
5579,7119,,ingr-fcomp
5579,8203,,ingr-fcomp
